date,brand_name,sku_count,median_promo_price,min_promo_price,avg_discount_pct,promo_sku_count,avg_rating,total_reviews,units_sold_total,units_sold_delta,revenue_proxy,share_of_shelf_pct,promo_penetration_pct
2026-08-11,pslalae,9,380.0,194.59,27.8,5,4.95,15,65,1,380.0,0.8,55.6
2026-08-11,California Gold Nutrition,9,549.51,478.4,11.4,2,4.91,153,902,0,0.0,0.8,22.2
2026-08-11,Nature's Bounty,9,940.0,435.0,18.4,6,4.78,71,383,0,0.0,0.8,66.7
2026-08-11,Bomi,9,445.0,298.08,33.6,7,4.96,2734,9341,1,409.0,0.8,77.8
2026-08-11,Garden of Life,8,1362.0,990.0,10.3,5,4.99,26,81,0,0.0,0.7,62.5
2026-08-11,DARY VIT,8,124.0,99.0,41.3,8,4.94,16,48,1,169.0,0.7,100.0
2026-08-11,PAA,8,1105.0,130.0,0.9,1,5.0,2536,7328,0,0.0,0.7,12.5
2026-08-11,wholesome wellness,8,1039.5,870.0,2.8,1,4.98,744,2561,0,0.0,0.7,12.5
2026-08-11,TRUVITAR,8,349.0,259.0,32.2,8,4.96,961,2349,0,0.0,0.7,100.0
2026-08-11,Vitamores,7,295.0,204.93,53.1,7,4.96,5266,12228,5,1475.0,0.6,100.0
2026-08-11,Dr.PONG,7,499.0,339.0,44.7,6,4.99,9308,26130,6,2594.0,0.6,85.7
2026-08-11,Clover Plus,7,199.0,99.0,54.6,6,4.98,5373,16385,1,289.0,0.6,85.7
2026-08-11,SUPURRA,6,172.03,109.0,44.3,4,4.95,5050,11007,0,0.0,0.5,66.7
2026-08-11,Sharisma,6,490.0,420.0,11.7,4,5.0,27,86,0,0.0,0.5,66.7
2026-08-11,Geni,6,790.0,505.0,36.3,6,5.0,30,68,0,0.0,0.5,100.0
2026-08-11,culturelle,6,715.0,590.0,16.3,3,4.98,251,1372,1,690.0,0.5,50.0
2026-08-11,Sandoz,6,194.84,165.0,9.8,2,4.98,187,1772,0,0.0,0.5,33.3
2026-08-11,Interpharma,6,2080.5,414.0,11.6,4,4.94,2490,8402,3,23508.0,0.5,66.7
2026-08-11,SN9,6,590.0,590.0,30.2,6,4.96,632,1506,0,0.0,0.5,100.0
2026-08-11,LABLIBRARY,6,569.0,328.0,14.7,5,4.89,5781,15864,1,1800.0,0.5,83.3
2026-08-11,Daitea,6,160.33,139.01,57.0,6,4.97,100,271,0,0.0,0.5,100.0
2026-08-11,H2YOU,6,1210.0,610.0,55.3,6,5.0,1,0,0,0.0,0.5,100.0
2026-08-11,Swanson,5,848.0,599.0,16.6,3,4.8,5,37,0,0.0,0.4,60.0
2026-08-11,PRIME HEALTH,5,1150.0,899.0,45.9,5,4.99,106,367,0,0.0,0.4,100.0
2026-08-11,RenewLife,5,579.0,199.0,18.0,2,5.0,23,68,0,0.0,0.4,40.0
2026-08-11,BioGaia,5,500.0,440.0,0.0,0,4.99,322,2560,0,0.0,0.4,0.0
2026-08-11,FIT,5,289.0,235.0,14.3,4,4.99,101,377,0,0.0,0.4,80.0
2026-08-11,Zenji,5,469.0,445.0,5.0,4,4.97,10502,29100,0,0.0,0.4,80.0
2026-08-11,Posh Medica,5,159.0,141.0,31.8,5,4.98,3011,10857,0,0.0,0.4,100.0
2026-08-11,PipingRock,5,429.0,355.0,24.4,3,5.0,5,10,0,0.0,0.4,60.0
2026-08-11,Xemenry,5,196.0,190.0,57.4,5,4.95,4537,12512,0,0.0,0.4,100.0
2026-08-11,Auswelllife,5,390.0,390.0,37.5,3,,0,0,0,0.0,0.4,60.0
2026-08-11,PROMED,5,1400.0,1400.0,0.0,0,5.0,27,81,0,0.0,0.4,0.0
2026-08-11,Trunature,4,974.5,875.0,0.0,0,4.9,31,97,0,0.0,0.3,0.0
2026-08-11,PRESIVA,4,490.0,390.0,0.0,0,4.99,303,730,7,3430.0,0.3,0.0
2026-08-11,MSP,4,401.5,394.0,30.5,4,5.0,14,30,0,0.0,0.3,100.0
2026-08-11,Holista,4,1935.0,1890.0,6.8,2,4.95,23,43,0,0.0,0.3,50.0
2026-08-11,Schiff,4,1087.0,999.0,16.1,4,4.96,37,201,0,0.0,0.3,100.0
2026-08-11,Nutrify Probiotics Gen8,4,1885.0,990.0,0.0,0,4.96,270,1268,0,0.0,0.3,0.0
2026-08-11,WOM,4,399.0,399.0,69.2,4,4.96,1392,4465,0,0.0,0.3,100.0
2026-08-11,ManyMores Wellness,4,1395.0,1390.0,0.0,0,5.0,9,33,0,0.0,0.3,0.0
2026-08-11,Probiota,4,2274.0,550.0,18.6,4,4.98,282,651,1,1549.0,0.3,100.0
2026-08-11,Beyond,4,317.5,315.0,60.0,4,4.94,5897,20750,1,640.0,0.3,100.0
2026-08-11,Vitalitown,4,829.21,749.0,0.0,0,5.0,40,178,0,0.0,0.3,0.0
2026-08-11,Kaya,4,144.67,143.04,56.4,4,4.96,648,2284,0,0.0,0.3,100.0
2026-08-11,Kirkland Signature,4,257.5,238.0,51.7,4,4.96,295,1033,1,273.0,0.3,100.0
2026-08-11,Llamito (ยามิโตะ),4,302.0,295.0,0.0,0,,0,0,0,0.0,0.3,0.0
2026-08-11,Nature,3,319.0,299.0,37.4,3,5.0,11,33,0,0.0,0.3,100.0
2026-08-11,Konvy,3,390.0,390.0,36.1,3,4.98,537,1793,0,0.0,0.3,100.0
2026-08-11,MEDIRA,3,210.0,147.0,10.0,1,4.98,268,1222,0,0.0,0.3,33.3
2026-08-11,PRNN,3,950.0,950.0,0.0,0,5.0,11,20,0,0.0,0.3,0.0
2026-08-11,Mulittea,3,1699.0,346.0,14.5,3,5.0,31,97,0,0.0,0.3,100.0
2026-08-11,BIOBAC,3,419.0,348.0,20.4,1,4.99,93,543,0,0.0,0.3,33.3
2026-08-11,HOF,3,467.0,420.0,5.6,1,5.0,66,393,0,0.0,0.3,33.3
2026-08-11,Memories,3,1390.0,640.0,29.3,3,4.98,551,1220,1,1390.0,0.3,100.0
2026-08-11,Nature's Way,3,699.0,420.0,33.2,3,5.0,32,86,0,0.0,0.3,100.0
2026-08-11,Successmore,3,1060.0,1000.0,22.6,3,4.97,48,156,0,0.0,0.3,100.0
2026-08-11,Biocap,3,359.0,289.0,58.6,3,4.97,2075,6121,0,0.0,0.3,100.0
2026-08-11,Biomed,3,1332.0,450.0,36.7,3,4.94,58,381,0,0.0,0.3,100.0
2026-08-11,ATLANTA,3,135.0,119.0,19.1,2,5.0,83,358,0,0.0,0.3,66.7
2026-08-11,Activa แอคทิว่า,3,590.0,590.0,34.3,3,4.98,605,1196,2,1180.0,0.3,100.0
2026-08-11,Premuim,3,1590.0,1250.0,37.1,3,5.0,1,0,0,0.0,0.3,100.0
2026-08-11,CEO Factory,3,348.0,200.0,69.9,3,5.0,23,138,0,0.0,0.3,100.0
2026-08-11,KET8,3,490.0,490.0,38.6,3,5.0,22,34,0,0.0,0.3,100.0
2026-08-11,Plukaow Plus(พ่อทองชิด),3,888.0,490.0,0.0,0,4.92,54,116,0,0.0,0.3,0.0
2026-08-11,Puritan's Pride,2,739.5,620.0,17.8,2,4.97,54,185,0,0.0,0.2,100.0
2026-08-11,ardermis,2,619.0,450.0,46.5,2,5.0,1,0,0,0.0,0.2,100.0
2026-08-11,jiammy,2,314.0,269.0,62.8,2,5.0,16,32,0,0.0,0.2,100.0
2026-08-11,amado,2,289.0,289.0,20.4,2,,0,0,0,0.0,0.2,100.0
2026-08-11,Codeage,2,1775.0,1600.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-11,Suntory,2,3780.0,1890.0,0.0,0,5.0,5,26,1,1890.0,0.2,0.0
2026-08-11,GPGP GreenPeople,2,214.0,159.0,37.8,2,4.97,919,1927,4,636.0,0.2,100.0
2026-08-11,Nature's Truth,2,706.5,323.0,26.9,1,5.0,2,10,0,0.0,0.2,50.0
2026-08-11,Life,2,359.32,160.65,39.9,2,4.99,146,320,0,0.0,0.2,100.0
2026-08-11,Beworths,2,274.0,269.0,60.0,2,5.0,2,7,0,0.0,0.2,100.0
2026-08-11,Dr.CBD,2,54.0,9.0,82.4,2,5.0,14,65,0,0.0,0.2,100.0
2026-08-11,Verena,2,214.0,188.0,74.1,2,4.98,214,1884,0,0.0,0.2,100.0
2026-08-11,Amway,2,1554.5,1520.0,11.3,2,4.93,185,662,0,0.0,0.2,100.0
2026-08-11,Linhzhimin,2,819.0,819.0,24.2,2,4.99,129,485,0,0.0,0.2,100.0
2026-08-11,Gleanline (กลีนไลน์),2,299.0,299.0,34.2,2,4.94,33,140,0,0.0,0.2,100.0
2026-08-11,Atomy,2,1180.0,960.0,0.0,0,5.0,16,99,0,0.0,0.2,0.0
2026-08-11,PROVA,2,470.0,450.0,12.5,2,4.93,24,164,0,0.0,0.2,100.0
2026-08-11,Winona,2,1594.0,590.0,9.4,1,4.94,275,684,0,0.0,0.2,50.0
2026-08-11,Mitrplus,2,320.0,320.0,64.0,2,4.92,384,7351,0,0.0,0.2,100.0
2026-08-11,Lish,2,3575.0,2000.0,59.2,2,4.98,255,646,0,0.0,0.2,100.0
2026-08-11,bioCRAFT,2,1270.0,950.0,0.0,0,4.99,289,736,0,0.0,0.2,0.0
2026-08-11,WINONA INTERNATIONAL,2,1599.0,1599.0,0.0,0,4.98,902,2119,1,1599.0,0.2,0.0
2026-08-11,Nutralife,2,2125.0,1460.0,29.4,2,5.0,19,96,0,0.0,0.2,100.0
2026-08-11,PARADIGM,2,529.5,524.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-11,Longbiotic,2,1850.0,800.0,0.0,0,5.0,20,68,0,0.0,0.2,0.0
2026-08-11,Dream Nature,2,304.0,289.0,43.2,2,4.94,108,452,0,0.0,0.2,100.0
2026-08-11,Biothentic,2,349.0,119.0,60.5,2,4.92,63,161,0,0.0,0.2,100.0
2026-08-11,CUphar,2,2210.0,1450.0,1.4,1,4.98,451,1056,7,10150.0,0.2,50.0
2026-08-11,Frend (เฟรนด์),2,940.0,490.0,21.4,2,4.92,308,1231,0,0.0,0.2,100.0
2026-08-11,Balincer,2,174.79,147.52,55.8,2,4.94,513,1307,1,147.52,0.2,100.0
2026-08-11,Feruna,2,935.0,590.0,36.5,2,4.96,416,878,1,590.0,0.2,100.0
2026-08-11,MEMBERK,2,558.5,107.0,30.7,2,5.0,48,100,1,1010.0,0.2,100.0
2026-08-11,PrimaNest,2,585.5,580.0,27.2,1,5.0,10,59,0,0.0,0.2,50.0
2026-08-11,Plantae,2,364.0,299.0,41.2,2,4.98,473,1471,0,0.0,0.2,100.0
2026-08-11,AGLAM,2,194.0,179.0,15.1,1,5.0,95,195,3,627.0,0.2,50.0
2026-08-11,Vikkaskincare,2,2388.0,1788.0,33.0,2,5.0,436,946,6,17928.0,0.2,100.0
2026-08-11,Omilay,2,327.15,279.3,82.7,2,5.0,39,143,0,0.0,0.2,100.0
2026-08-11,Vida,2,279.0,279.0,44.1,2,4.98,945,2521,0,0.0,0.2,100.0
2026-08-11,VSL,2,1239.0,888.0,8.1,2,5.0,1,0,0,0.0,0.2,100.0
2026-08-11,The Longevist,2,2600.0,1800.0,12.5,2,5.0,16,38,0,0.0,0.2,100.0
2026-08-11,ISNIH,2,254.0,189.0,80.0,2,4.98,106,225,0,0.0,0.2,100.0
2026-08-11,QiuMi,2,400.5,195.0,80.0,2,4.9,97,187,1,606.0,0.2,100.0
2026-08-11,mama Beauty,2,269.16,132.3,86.3,2,4.94,61,141,0,0.0,0.2,100.0
2026-08-11,maemaiplengthai,2,559.0,119.0,70.8,2,5.0,6,30,0,0.0,0.2,100.0
2026-08-11,elevit,2,874.5,820.0,8.0,2,5.0,3,40,0,0.0,0.2,100.0
2026-08-11,Tecepec,2,170.49,169.99,50.0,2,4.98,51,200,0,0.0,0.2,100.0
2026-08-11,Dicoflor,2,1072.5,745.0,2.9,1,,0,0,0,0.0,0.2,50.0
2026-08-11,NOLA SUPERFOODS,2,924.5,750.0,21.2,2,4.88,13,85,0,0.0,0.2,100.0
2026-08-11,UNC,2,1180.0,590.0,50.8,2,5.0,1,0,0,0.0,0.2,100.0
2026-08-11,BBEEAAUU,2,1549.0,1299.0,38.8,2,4.97,974,1913,0,0.0,0.2,100.0
2026-08-11,Wink White Thailand,2,250.0,250.0,50.0,2,5.0,55,151,1,250.0,0.2,100.0
2026-08-11,life extension,2,575.5,559.0,43.8,2,5.0,3,13,0,0.0,0.2,100.0
2026-08-11,ปัจจัยชีวี,1,399.0,399.0,42.9,1,4.81,201,846,0,0.0,0.1,100.0
2026-08-11,Naturebelle,1,1610.0,1610.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,life plus,1,299.0,299.0,6.6,1,5.0,51,208,4,1196.0,0.1,100.0
2026-08-11,Klearly,1,399.0,399.0,0.0,0,5.0,6,22,0,0.0,0.1,0.0
2026-08-11,New Life Spectrum,1,799.0,799.0,32.9,1,5.0,3,7,0,0.0,0.1,100.0
2026-08-11,Prozeus,1,359.0,359.0,20.2,1,,0,0,0,0.0,0.1,100.0
2026-08-11,ฝนดอกไม้ (fondokmai),1,8.0,8.0,73.3,1,,0,11,0,0.0,0.1,100.0
2026-08-11,Nutricost,1,750.0,750.0,15.7,1,,0,0,0,0.0,0.1,100.0
2026-08-11,GMMOShopping,1,195.0,195.0,70.0,1,4.5,2,26,0,0.0,0.1,100.0
2026-08-11,Proove,1,1190.0,1190.0,7.8,1,,0,5,0,0.0,0.1,100.0
2026-08-11,Nature Biotec(เนเจอร์ ไบโอเทค),1,393.0,393.0,21.2,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-11,Didacat,1,143.42,143.42,56.5,1,4.0,1,8,0,0.0,0.1,100.0
2026-08-11,Araya,1,165.0,165.0,43.1,1,,0,0,0,0.0,0.1,100.0
2026-08-11,Bonback,1,999.0,999.0,71.5,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-11,BioActive+,1,603.0,603.0,35.5,1,5.0,3,6,0,0.0,0.1,100.0
2026-08-11,Nectapharma,1,690.0,690.0,50.0,1,5.0,18,101,3,2070.0,0.1,100.0
2026-08-11,PROBILAC BY TESARA,1,679.15,679.15,15.0,1,5.0,2,18,3,2037.45,0.1,100.0
2026-08-11,UJIN,1,168.0,168.0,43.8,1,,0,0,0,0.0,0.1,100.0
2026-08-11,NUUI,1,318.0,318.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,Hyper Lab,1,1000.0,1000.0,56.5,1,,0,0,0,0.0,0.1,100.0
2026-08-11,Pharma Nord,1,1920.0,1920.0,0.0,0,4.98,90,316,0,0.0,0.1,0.0
2026-08-11,NATROL,1,889.0,889.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,HyperX,1,1000.0,1000.0,54.5,1,,0,0,0,0.0,0.1,100.0
2026-08-11,healthy origins,1,1585.0,1585.0,20.8,1,5.0,1,17,0,0.0,0.1,100.0
2026-08-11,OMG,1,210.0,210.0,16.0,1,4.97,452,1200,0,0.0,0.1,100.0
2026-08-11,GPO,1,290.0,290.0,0.0,0,4.98,211,952,0,0.0,0.1,0.0
2026-08-11,Supplements,1,399.0,399.0,59.7,1,4.98,64,179,0,0.0,0.1,100.0
2026-08-11,STRONKA,1,749.0,749.0,31.3,1,4.95,62,308,0,0.0,0.1,100.0
2026-08-11,Baan Paa Akaligo(บ้านป่าอกาลิโก),1,499.0,499.0,0.0,0,5.0,2,9,0,0.0,0.1,0.0
2026-08-11,PRIME,1,2240.0,2240.0,0.0,0,5.0,1,6,0,0.0,0.1,0.0
2026-08-11,Seres,1,122.0,122.0,0.0,0,4.97,735,1600,0,0.0,0.1,0.0
2026-08-11,Mason Natural,1,498.0,498.0,17.0,1,5.0,9,54,0,0.0,0.1,100.0
2026-08-11,KOREAN,1,250.0,250.0,0.0,0,4.94,225,625,0,0.0,0.1,0.0
2026-08-11,Mary's Naturals,1,890.0,890.0,31.0,1,5.0,4,27,0,0.0,0.1,100.0
2026-08-11,V-Vel Probiotics (วีเวลโปรไบโอติกส์),1,490.0,490.0,69.4,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-11,BlueBird,1,195.0,195.0,17.0,1,4.99,94,335,2,390.0,0.1,100.0
2026-08-11,Camellia,1,390.0,390.0,0.0,0,5.0,209,597,4,1560.0,0.1,0.0
2026-08-11,Proganic,1,390.0,390.0,56.2,1,4.96,778,3300,0,0.0,0.1,100.0
2026-08-11,Patar,1,160.0,160.0,0.0,0,5.0,28,66,0,0.0,0.1,0.0
2026-08-11,hepheka,1,5818.0,5818.0,20.3,1,,0,0,0,0.0,0.1,100.0
2026-08-11,Medileen,1,1300.0,1300.0,0.0,0,,0,12,0,0.0,0.1,0.0
2026-08-11,S,1,1788.0,1788.0,10.2,1,,0,0,0,0.0,0.1,100.0
2026-08-11,TOMIN,1,790.0,790.0,0.0,0,4.97,1934,5000,0,0.0,0.1,0.0
2026-08-11,BioSyn,1,950.0,950.0,40.3,1,4.97,317,845,0,0.0,0.1,100.0
2026-08-11,Ririko,1,459.0,459.0,29.4,1,4.97,78,260,1,459.0,0.1,100.0
2026-08-11,Nutrilite,1,1225.0,1225.0,5.0,1,4.93,27,172,0,0.0,0.1,100.0
2026-08-11,Showa Coffee,1,590.0,590.0,26.2,1,4.98,127,299,0,0.0,0.1,100.0
2026-08-11,Double Wood,1,990.0,990.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,Castle C,1,690.0,690.0,0.0,0,5.0,60,131,0,0.0,0.1,0.0
2026-08-11,Taisho,1,1150.0,1150.0,10.9,1,4.93,74,265,2,2300.0,0.1,100.0
2026-08-11,WOMA,1,90.0,90.0,69.0,1,5.0,8,16,0,0.0,0.1,100.0
2026-08-11,Nutrition Essentials,1,699.0,699.0,0.0,0,4.93,15,48,0,0.0,0.1,0.0
2026-08-11,wisamin,1,189.0,189.0,24.1,1,4.97,525,943,2,378.0,0.1,100.0
2026-08-11,THE PRONURA,1,2990.0,2990.0,22.7,1,5.0,2,11,0,0.0,0.1,100.0
2026-08-11,hm by healthymax,1,1100.0,1100.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,NatureWise,1,1389.0,1389.0,0.0,0,5.0,6,31,0,0.0,0.1,0.0
2026-08-11,SUPPLEMENT,1,650.0,650.0,17.7,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-11,BIYODE,1,239.0,239.0,60.1,1,5.0,10,31,0,0.0,0.1,100.0
2026-08-11,Skin Agem,1,690.0,690.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,Calplus,1,990.0,990.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,WHEY WWL,1,990.0,990.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-11,Mind Kombucha,1,425.0,425.0,0.0,0,5.0,6,15,0,0.0,0.1,0.0
2026-08-11,Wital Thailand,1,980.0,980.0,44.9,1,5.0,490,1500,0,0.0,0.1,100.0
2026-08-11,KB,1,189.0,189.0,34.8,1,4.97,190,616,0,0.0,0.1,100.0
2026-08-11,Vitabiotics,1,490.0,490.0,0.0,0,5.0,5,24,0,0.0,0.1,0.0
2026-08-11,Fruiting Body,1,2995.0,2995.0,33.2,1,4.93,58,253,0,0.0,0.1,100.0
2026-08-11,Abso Thailand,1,4500.0,4500.0,63.4,1,5.0,3,15,0,0.0,0.1,100.0
2026-08-11,OZ molts,1,319.0,319.0,80.0,1,4.88,40,112,0,0.0,0.1,100.0
2026-08-11,SOFTHER HEALTHY CHOICES,1,609.0,609.0,75.0,1,5.0,5,10,0,0.0,0.1,100.0
2026-08-11,Medese,1,590.0,590.0,13.2,1,,0,0,0,0.0,0.1,100.0
2026-08-11,คาร่า,1,349.0,349.0,12.5,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-11,Glory,1,1120.0,1120.0,43.4,1,4.94,174,637,0,0.0,0.1,100.0
2026-08-11,Petme,1,950.0,950.0,9.5,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-11,EVEANDBOY,1,590.0,590.0,14.5,1,5.0,21,83,0,0.0,0.1,100.0
2026-08-11,Fearathe,1,209.87,209.87,60.7,1,3.0,1,12,0,0.0,0.1,100.0
2026-08-11,KEBETEME,1,286.11,286.11,84.7,1,5.0,53,151,0,0.0,0.1,100.0
2026-08-11,PP,1,280.0,280.0,68.2,1,,0,0,0,0.0,0.1,100.0
2026-08-11,Mega We Care,1,306.0,306.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,BAT,1,399.0,399.0,49.5,1,4.98,181,580,0,0.0,0.1,100.0
2026-08-11,Sakura,1,259.0,259.0,21.3,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-11,ROYAL-D,1,319.0,319.0,0.0,0,4.0,1,0,0,0.0,0.1,0.0
2026-08-11,Senheng,1,459.0,459.0,87.1,1,5.0,0,12,0,0.0,0.1,100.0
2026-08-11,Swiss,1,399.0,399.0,38.6,1,,0,0,0,0.0,0.1,100.0
2026-08-11,Bioviva,1,139.0,139.0,63.4,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-11,KIO,1,390.0,390.0,33.9,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-11,Herbalife,1,1594.0,1594.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-11,NUBOLIC,1,389.0,389.0,0.0,0,4.95,92,294,0,0.0,0.1,0.0
2026-08-11,ORGANIC SEEDS,1,888.0,888.0,18.5,1,5.0,29,110,0,0.0,0.1,100.0
2026-08-11,RD+ อาร์ดีพลัส,1,359.0,359.0,10.2,1,5.0,14,103,0,0.0,0.1,100.0
2026-08-11,MCK,1,169.0,169.0,51.7,1,5.0,1,15,0,0.0,0.1,100.0
2026-08-11,BellaNina,1,590.0,590.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,Fascino,1,229.0,229.0,23.2,1,5.0,3,19,0,0.0,0.1,100.0
2026-08-11,Baigu,1,590.85,590.85,87.0,1,5.0,21,45,0,0.0,0.1,100.0
2026-08-11,monos,1,612.0,612.0,77.5,1,5.0,8,16,0,0.0,0.1,100.0
2026-08-11,DHC,1,535.0,535.0,46.5,1,,0,0,0,0.0,0.1,100.0
2026-08-11,Chame',1,450.0,450.0,49.4,1,5.0,28,95,3,1350.0,0.1,100.0
2026-08-11,Yakult,1,520.0,520.0,0.0,0,5.0,1,7,0,0.0,0.1,0.0
2026-08-11,Greater Pharma,1,1150.0,1150.0,8.0,1,4.88,41,122,0,0.0,0.1,100.0
2026-08-11,Prove+,1,2852.0,2852.0,8.0,1,5.0,1,10,0,0.0,0.1,100.0
2026-08-11,Body Shape,1,1000.0,1000.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-11,Clare's,1,199.0,199.0,23.2,1,,0,0,0,0.0,0.1,100.0
2026-08-11,ESH,1,319.0,319.0,80.0,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-11,Fairhaven health,1,1150.0,1150.0,23.3,1,,0,0,0,0.0,0.1,100.0
2026-08-11,HERBOLOID,1,2400.0,2400.0,42.4,1,5.0,3,7,0,0.0,0.1,100.0
2026-08-12,Unbranded,362,390.0,50.0,20.3,192,4.93,4435,13725,44,13741.31,31.0,53.0
2026-08-12,Lacto-Fit,24,359.0,79.0,29.7,23,4.97,6114,21593,3,1396.0,2.1,95.8
2026-08-12,Bcuelov,19,144.91,138.33,58.9,19,4.92,1958,4479,2,417.48,1.6,100.0
2026-08-12,Life-Space,19,1036.0,450.0,20.2,10,4.88,4056,12452,3,3670.0,1.6,52.6
2026-08-12,Now Foods,18,1048.0,660.0,15.0,7,4.98,140,591,2,1598.0,1.5,38.9
2026-08-12,New Life Plus,18,460.0,460.0,6.1,18,,0,0,0,0.0,1.5,100.0
2026-08-12,Swisse,16,800.0,399.0,19.2,12,4.97,1130,4219,3,2720.0,1.4,75.0
2026-08-12,modgut,16,1281.9,450.0,11.3,14,5.0,340,1088,0,0.0,1.4,87.5
2026-08-12,Blackmores,15,789.0,519.0,12.8,9,4.93,3481,14250,1,1290.0,1.3,60.0
2026-08-12,Premium,14,1530.0,790.0,49.2,14,5.0,3,5,0,0.0,1.2,100.0
2026-08-12,21st Century,14,443.5,350.71,3.0,2,4.98,86,350,0,0.0,1.2,14.3
2026-08-12,PINK COCO,13,1534.54,787.12,19.2,13,4.69,80,339,0,0.0,1.1,100.0
2026-08-12,Bomi,13,489.9,298.08,34.4,11,4.97,3189,10615,6,2651.8,1.1,84.6
2026-08-12,TRUVITAR,12,816.75,259.0,21.5,12,4.98,913,2183,1,259.0,1.0,100.0
2026-08-12,Premium(พรีเมึ่ยม),12,1650.0,890.0,21.5,12,,0,0,0,0.0,1.0,100.0
2026-08-12,The Na Thailand,11,1350.0,590.0,37.8,10,4.9,302,988,0,0.0,0.9,90.9
2026-08-12,Donutt,11,275.0,129.0,32.1,8,4.94,4108,10483,0,0.0,0.9,72.7
2026-08-12,Vistra,11,769.0,345.0,7.9,4,4.99,1932,6376,1,2490.0,0.9,36.4
2026-08-12,Garden of Life,10,1727.5,990.0,10.2,7,4.86,35,123,0,0.0,0.9,70.0
2026-08-12,MANA,10,820.0,325.0,38.0,7,5.0,201,382,0,0.0,0.9,70.0
2026-08-12,pslalae,10,371.88,166.82,31.4,6,4.95,38,121,0,0.0,0.9,60.0
2026-08-12,Giffarine,9,560.0,266.0,18.9,6,5.0,257,694,1,474.0,0.8,66.7
2026-08-12,California Gold Nutrition,9,549.51,478.4,11.4,2,4.91,153,902,0,0.0,0.8,22.2
2026-08-12,CEO,8,565.0,200.0,20.9,3,4.96,4717,10129,5,2900.0,0.7,37.5
2026-08-12,Nature's Bounty,8,865.0,435.0,18.7,5,4.78,71,383,0,0.0,0.7,62.5
2026-08-12,Boots,8,190.0,125.0,47.2,8,4.98,591,2224,6,1125.0,0.7,100.0
2026-08-12,Vitamores,7,295.0,205.0,55.4,7,4.97,5240,12140,0,0.0,0.6,100.0
2026-08-12,DARY VIT,7,129.0,119.0,36.5,7,5.0,10,33,0,0.0,0.6,100.0
2026-08-12,Dr.PONG,7,449.0,339.0,46.7,6,4.99,9311,26133,3,1357.0,0.6,85.7
2026-08-12,wholesome wellness,7,1080.0,870.0,3.2,1,4.99,691,2322,0,0.0,0.6,14.3
2026-08-12,Interpharma,7,1961.9,414.0,9.9,4,4.95,2495,8403,1,2700.0,0.6,57.1
2026-08-12,Clover Plus,7,199.0,99.0,53.5,6,4.98,5373,16385,0,0.0,0.6,85.7
2026-08-12,SUPURRA,6,172.03,109.0,44.3,4,4.95,5052,11009,2,478.0,0.5,66.7
2026-08-12,Sharisma,6,490.0,420.0,11.7,4,5.0,27,86,0,0.0,0.5,66.7
2026-08-12,Geni,6,790.0,505.0,36.3,6,5.0,30,68,0,0.0,0.5,100.0
2026-08-12,PRIME HEALTH,6,1080.0,559.0,47.1,6,4.98,196,614,0,0.0,0.5,100.0
2026-08-12,BioGaia,6,735.0,440.0,0.0,0,4.98,344,2655,1,1300.0,0.5,0.0
2026-08-12,Sandoz,6,194.84,165.0,9.8,2,4.98,187,1772,0,0.0,0.5,33.3
2026-08-12,PAA,6,1080.0,130.0,1.2,1,4.99,2520,7265,0,0.0,0.5,16.7
2026-08-12,FIT,6,271.95,235.0,19.6,5,4.99,106,397,0,0.0,0.5,83.3
2026-08-12,Auswelllife,6,695.0,390.0,42.3,4,5.0,6,29,0,0.0,0.5,66.7
2026-08-12,LABLIBRARY,6,539.0,328.0,16.2,5,4.89,5781,15964,100,50900.0,0.5,83.3
2026-08-12,Daitea,6,150.6,138.83,58.9,6,4.97,95,256,0,0.0,0.5,100.0
2026-08-12,PROMED,6,1400.0,1400.0,0.0,0,5.0,27,81,0,0.0,0.5,0.0
2026-08-12,H2YOU,6,1210.0,610.0,55.3,6,5.0,1,0,0,0.0,0.5,100.0
